,item,sentence,zone,RT,word,nItem,meanItemRT,sdItemRT,gmeanItemRT,gsdItemRT,surprisal,all_entropy,prev_surprisal,prev_all_entropy,w_len,prev_w_len,log_freq,prev_log_freq,loc
3229,4,6,128,258,The,88,441.9659091,396.9345598,358.2191842,1.785567323,,,,,,,,,
3230,4,6,129,270,"cuckoo,",88,409.1477273,166.7878782,376.5500986,1.51558855,,,,,,,,,
3231,4,6,130,270,who,88,365.6704545,187.0402084,334.8819751,1.487060528,,,,,,,,,
3232,4,6,131,214,was,88,333.5454545,135.3381384,311.1877894,1.440175344,,,,,,,,,
3233,4,6,132,248,almost,88,342.6818182,120.4209614,322.7116503,1.41865603,,,,,,,,,
3234,4,6,133,247,not,87,349.5977011,154.3688922,324.6291477,1.450968071,,,,,,,,,
3235,4,6,134,360,invited,88,393.2386364,181.6151036,361.4181152,1.495872452,,,,,,,,,
3236,4,6,135,259,because,88,355.8295455,204.2302184,329.4636703,1.422086524,,,,,,,,,
3237,4,6,136,236,his,88,336.8295455,125.2139522,317.8817441,1.39628317,,,,,,,,,
3238,4,6,137,270,call,87,365.0344828,152.9744961,338.7396476,1.463884895,,,,,,,,,
3239,4,6,138,236,so,88,439.9318182,232.3686031,392.3514417,1.598624369,,,,,,,,,
3240,4,6,139,248,annoyed,88,377.0568182,166.4753862,348.3916017,1.475535212,,,,,,,,,
3241,4,6,140,214,the,88,371.6477273,202.9066962,336.6987644,1.515348649,,,,,,,,,
3242,4,6,141,247,other,88,364.3068182,195.2825456,332.987312,1.486216056,,,,,,,,,
3243,4,6,142,225,"birds,",88,364.3068182,167.9252268,336.2591388,1.46804553,,,,,,,,,
3244,4,6,143,259,came,87,353.2068966,161.7453596,329.1584749,1.42596947,,,,,,,,,
3245,4,6,144,259,too.,88,402.6931818,198.290473,368.9034331,1.500546967,,,,,,,,,
3246,4,7,145,225,It,88,367.6022727,150.9362764,342.1787422,1.448197389,,,,,,,,,
3247,4,7,146,247,was,88,324.625,196.8916682,296.3880876,1.465166004,,,,,,,,,
3248,4,7,147,259,the,88,342.2159091,250.6393869,307.8653368,1.489039263,,,,,,,,,
3249,4,7,148,214,very,88,337.4659091,143.0259963,312.4893195,1.471162036,,,,,,,,,
3250,4,7,149,214,little,88,322.2045455,127.9189901,302.2479304,1.416429446,,,,,,,,,
3251,4,7,150,225,bird,88,330.9659091,134.8982118,309.4690673,1.433698192,,,,,,,,,
3252,4,7,151,236,who,88,349.7840909,140.0542956,327.7707014,1.423732417,,,,,,,,,
3253,4,7,152,225,had,88,321.25,96.56065332,308.328185,1.329851105,,,,,,,,,
3254,4,7,153,236,no,88,335.1136364,173.0170035,310.9869399,1.426114122,,,,,,,,,
3255,4,7,154,236,name,87,358.4942529,202.731973,326.0134198,1.495675862,,,,,,,,,
3256,4,7,155,270,at,88,352.6022727,136.7579908,330.6864019,1.420541811,,,,,,,,,
3257,4,7,156,225,"all,",86,402.1627907,210.0369077,362.3008084,1.554131422,,,,,,,,,
3258,4,7,157,304,"however,",88,383.5,153.7047476,356.3071304,1.469080808,,,,,,,,,
3259,4,7,158,203,that,88,345.7840909,133.9519942,324.5418219,1.417191979,,,,,,,,,
3260,4,7,159,225,would,88,346.0340909,156.283742,318.5655302,1.487088322,,,,,,,,,
3261,4,7,160,214,end,88,345.3636364,158.1409368,319.2361757,1.471426553,,,,,,,,,
3262,4,7,161,258,up,88,388.8295455,218.1819457,342.4901803,1.633245499,,,,,,,,,
3263,4,7,162,248,overturning,88,376.8863636,149.2585839,350.7587749,1.460483195,,,,,,,,,
3264,4,7,163,236,the,88,396.8977273,163.1313581,368.0661318,1.468223879,,,,,,,,,
3265,4,7,164,236,balance,88,348.4431818,110.6428299,331.537778,1.378067525,,,,,,,,,
3266,4,7,165,225,of,87,332.8505747,132.9121522,312.1220365,1.41622911,,,,,,,,,
3267,4,7,166,248,power,88,355.0568182,165.2160799,327.862697,1.467221362,,,,,,,,,
3268,4,7,167,304,among,88,339.0,122.1870622,320.8032443,1.385976163,,,,,,,,,
3269,4,7,168,225,the,87,353.816092,163.8524243,325.5543559,1.480345912,,,,,,,,,
3270,4,7,169,292,birds.,87,373.862069,206.7513489,336.3668244,1.548300836,,,,,,,,,
3271,4,8,170,214,That,88,392.8863636,296.0301488,343.4739125,1.596746568,,,,,,,,,
3272,4,8,171,270,there,88,354.6136364,141.6070678,329.6288574,1.462263906,,,,,,,,,
3273,4,8,172,270,would,88,347.6931818,184.5150436,319.5720034,1.466624558,,,,,,,,,
3274,4,8,173,225,be,87,355.137931,212.9139018,320.6401061,1.518221553,,,,,,,,,
3275,4,8,174,259,great,87,424.4022989,358.9501637,361.7591712,1.642494101,,,,,,,,,
3276,4,8,175,270,confusion,87,391.6321839,265.7728141,351.4858858,1.514480945,,,,,,,,,
3277,4,8,176,247,and,88,352.6136364,143.9630725,329.6082313,1.431626499,,,,,,,,,
3278,4,8,177,349,noise,87,364.5977011,154.1992414,337.9440987,1.4663602,,,,,,,,,
3279,4,8,178,203,among,88,362.7727273,198.9268755,328.778176,1.51902985,,,,,,,,,
3280,4,8,179,258,the,87,343.0229885,143.1050173,317.8512228,1.473158385,,,,,,,,,
3281,4,8,180,293,birds,88,336.9772727,162.4596132,311.5675415,1.453212257,,,,,,,,,
3282,4,8,181,180,at,88,324.0568182,132.2020709,302.9038892,1.429438651,,,,,,,,,
3283,4,8,182,236,the,88,348.4318182,287.4288236,308.4853013,1.529484919,,,,,,,,,
3284,4,8,183,259,meeting,87,348.137931,153.184808,322.3632917,1.461520617,,,,,,,,,
3285,4,8,184,214,was,87,344.816092,166.5765784,318.9666638,1.446207614,,,,,,,,,
3286,4,8,185,236,to,87,326.4597701,123.3881948,308.0221357,1.39445404,,,,,,,,,
3287,4,8,186,236,be,87,356.5402299,177.9253701,326.8984431,1.483874016,,,,,,,,,
3288,4,8,187,270,"expected,",88,389.7386364,185.5714067,356.6462732,1.506113288,,,,,,,,,
3289,4,8,188,293,given,88,366.1363636,142.1311667,342.5498538,1.434961242,,,,,,,,,
3290,4,8,189,191,the,88,343.3977273,145.8142055,319.9350973,1.434957737,,,,,,,,,
3291,4,8,190,225,sheer,88,344.1704545,157.3742316,316.4215122,1.49102618,,,,,,,,,
3292,4,8,191,270,numbers,88,351.9090909,209.1168422,319.6849496,1.484722232,,,,,,,,,
3293,4,8,192,236,of,88,333.5,189.3254815,304.8821308,1.467266197,,,,,,,,,
3294,4,8,193,248,birds,88,326.6590909,162.7569859,304.7677783,1.40594276,,,,,,,,,
3295,4,8,194,236,that,87,375.4367816,290.7028652,327.9318659,1.578465496,,,,,,,,,
3296,4,8,195,225,have,87,356.8045977,186.5836578,323.5069458,1.519260363,,,,,,,,,
3297,4,8,196,247,gathered.,87,414.3218391,228.9387292,369.9261355,1.582702038,,,,,,,,,
3298,4,9,197,316,There,86,377.255814,205.8284943,341.0282588,1.535784053,,,,,,,,,
3299,4,9,198,337,was,87,402.0804598,271.4888845,347.9919223,1.640794705,,,,,,,,,
3300,4,9,199,203,"piping,",88,488.9545455,312.0927474,419.7567497,1.717140679,,,,,,,,,
3301,4,9,200,281,"hissing,",88,412.4204545,266.0567186,372.3964607,1.509463598,,,,,,,,,
3302,4,9,201,484,and,86,398.0116279,162.8470588,369.9944518,1.461705203,,,,,,,,,
3303,4,9,202,247,"clacking,",88,433.9545455,286.7869933,385.2395412,1.568652157,,,,,,,,,
3304,4,9,203,236,but,88,383.9431818,165.0426178,356.2389644,1.459971706,,,,,,,,,
3305,4,9,204,237,finally,88,346.0568182,161.1509864,322.0549647,1.432312595,,,,,,,,,
3306,4,9,205,292,it,88,313.7386364,97.13972569,300.6464539,1.3348078,,,,,,,,,
3307,4,9,206,225,was,88,366.9431818,234.1532241,324.5905237,1.58222505,,,,,,,,,
3308,4,9,207,461,decided,88,367.8863636,188.6979848,339.7636884,1.454039227,,,,,,,,,
3309,4,9,208,214,that,87,318.9195402,105.2568529,304.0231878,1.357131734,,,,,,,,,
3310,4,9,209,214,the,88,338.1590909,134.6228351,316.3342697,1.428166691,,,,,,,,,
3311,4,9,210,247,bird,87,368.2413793,231.5098052,333.932035,1.491139547,,,,,,,,,
3312,4,9,211,225,that,87,331.9770115,120.0159851,312.8539173,1.409278697,,,,,,,,,
3313,4,9,212,259,could,87,370.9655172,299.9790864,326.3629202,1.54053074,,,,,,,,,
3314,4,9,213,293,fly,87,360.816092,143.893899,336.8358253,1.442817343,,,,,,,,,
3315,4,9,214,292,the,87,362.1149425,211.9559753,329.5488983,1.492778091,,,,,,,,,
3316,4,9,215,327,highest,88,347.4204545,144.8935179,324.6623801,1.428317386,,,,,,,,,
3317,4,9,216,247,should,88,333.3181818,118.260432,314.9436213,1.397822475,,,,,,,,,
3318,4,9,217,259,be,88,353.8522727,193.9944033,321.0655312,1.506905876,,,,,,,,,
3319,4,9,218,394,king.,88,385.2386364,202.7634936,349.694732,1.517445044,,,,,,,,,
3320,4,10,219,281,The,88,371.1818182,146.9080208,344.7926534,1.473673731,,,,,,,,,
3321,4,10,220,225,little,87,331.4137931,125.2765825,311.3146827,1.417834755,,,,,,,,,
3322,4,10,221,270,bird,88,352.0795455,154.2069979,325.195437,1.477587842,,,,,,,,,
3323,4,10,222,315,lay,88,358.1590909,146.4496215,333.8600933,1.443254751,,,,,,,,,
3324,4,10,223,315,low,88,365.625,143.9381502,340.7055182,1.455149659,,,,,,,,,
3325,4,10,224,270,near,86,353.0813953,126.3966879,334.1252409,1.387979348,,,,,,,,,
3326,4,10,225,259,the,85,382.9411765,244.425388,338.6263586,1.583015421,,,,,,,,,
3327,4,10,226,315,eagle,87,407.9425287,250.3068051,361.8049537,1.586972884,,,,,,,,,
3328,4,10,227,180,at,87,382.9770115,249.9751605,339.2718911,1.566724854,,,,,,,,,
3329,4,10,228,303,"first,",87,395.2413793,186.1487256,362.5925368,1.497797665,,,,,,,,,
3330,4,10,229,316,but,87,358.1724138,161.8576899,332.4650681,1.448404809,,,,,,,,,
3331,4,10,230,258,the,88,352.6136364,132.2522348,328.5871475,1.465002952,,,,,,,,,
3332,4,10,231,259,eagle,88,367.7272727,198.2012055,338.2393855,1.464506385,,,,,,,,,
3333,4,10,232,304,did,87,340.8965517,128.0376974,320.5018683,1.414502032,,,,,,,,,
3334,4,10,233,214,not,87,371.6091954,267.1779895,331.4786995,1.528541081,,,,,,,,,
3335,4,10,234,258,notice,88,357.3863636,210.0191251,325.6113864,1.491650109,,,,,,,,,
3336,4,10,235,259,the,88,374.4772727,181.1026239,342.7184643,1.498117971,,,,,,,,,
3337,4,10,236,281,bird,88,390.5113636,188.0386359,353.0072129,1.560210764,,,,,,,,,
3338,4,10,237,552,hopping,88,386.625,167.06598,356.4178664,1.490997242,,,,,,,,,
3339,4,10,238,360,onto,88,376.5795455,152.0005083,351.956031,1.437746126,,,,,,,,,
3340,4,10,239,405,his,87,389.137931,179.3763857,357.6699615,1.490315549,,,,,,,,,
3341,4,10,240,360,back,88,408.6477273,215.3568031,367.4859662,1.556871978,,,,,,,,,
3342,4,10,241,405,right,87,383.3218391,148.6429696,357.3570573,1.45654241,,,,,,,,,
3343,4,10,242,303,as,88,363.6136364,155.289306,339.2983122,1.434460666,,,,,,,,,
3344,4,10,243,203,the,87,394.8390805,164.1150953,363.9961668,1.498092776,,,,,,,,,
3345,4,10,244,371,competition,87,377.1724138,158.1181636,350.7107429,1.457478399,,,,,,,,,
3346,4,10,245,304,was,88,356.875,165.8940122,329.224568,1.470442391,,,,,,,,,
3347,4,10,246,608,about,87,366.137931,192.2418639,334.9946822,1.486299528,,,,,,,,,
3348,4,10,247,258,to,86,449.9534884,315.387079,381.6854578,1.706656626,,,,,,,,,
3349,4,10,248,349,commence.,86,387.8953488,160.5860612,357.8132646,1.497642016,,,,,,,,,
3350,4,11,249,259,Into,87,371.2873563,163.0890688,343.2040473,1.474565104,,,,,,,,,
3351,4,11,250,270,the,87,322.137931,123.7055932,302.4617047,1.417357324,,,,,,,,,
3352,4,11,251,292,air,87,338.8275862,121.329573,320.4040032,1.389791258,,,,,,,,,
3353,4,11,252,349,in,88,356.8181818,159.589311,331.7591353,1.444076012,,,,,,,,,
3354,4,11,253,270,a,88,349.5454545,133.9213107,327.4203852,1.429755481,,,,,,,,,
3355,4,11,254,225,great,88,348.7954545,142.4948605,324.1146899,1.460768246,,,,,,,,,
3356,4,11,255,259,flock,88,336.0909091,120.5859865,316.3416917,1.419886257,,,,,,,,,
3357,4,11,256,450,all,85,326.1764706,105.4507532,309.7339562,1.386343872,,,,,,,,,
3358,4,11,257,405,the,87,328.091954,143.3980176,304.9706612,1.443237911,,,,,,,,,
3359,4,11,258,248,birds,86,336.3953488,134.3623966,314.2833024,1.436348814,,,,,,,,,
3360,4,11,259,281,flew,87,342.2413793,162.450634,313.9363286,1.490981731,,,,,,,,,
3361,4,11,260,315,when,87,329.7931034,124.0260792,309.2692497,1.428747004,,,,,,,,,
3362,4,11,261,292,the,87,346.2528736,163.9331414,319.3505116,1.464498484,,,,,,,,,
3363,4,11,262,293,signal,87,336.8390805,131.6166804,314.5714563,1.44610877,,,,,,,,,
3364,4,11,263,292,was,88,348.4772727,162.0552607,322.7502409,1.453850652,,,,,,,,,
3365,4,11,264,270,given.,88,364.5454545,224.3863616,329.8193673,1.504287662,,,,,,,,,
3366,4,12,265,282,The,88,355.8636364,179.3091584,326.8338364,1.484251425,,,,,,,,,
3367,4,12,266,247,air,88,328.25,115.856456,310.4115465,1.392905656,,,,,,,,,
3368,4,12,267,293,was,88,341.4318182,155.4935631,314.8411554,1.478793259,,,,,,,,,
3369,4,12,268,247,full,87,330.0804598,131.0971784,309.7890681,1.413574691,,,,,,,,,
3370,4,12,269,259,of,88,303.9431818,139.9216002,282.7104026,1.430697393,,,,,,,,,
3371,4,12,270,247,"dust,",86,328.2325581,150.5944827,301.5260546,1.491911792,,,,,,,,,
3372,4,12,271,259,and,87,357.0574713,206.5218811,318.3207272,1.572091643,,,,,,,,,
3373,4,12,272,248,it,86,316.9302326,127.9892266,296.8896472,1.417287868,,,,,,,,,
3374,4,12,273,281,seemed,88,324.6477273,124.2802765,304.9356383,1.416806422,,,,,,,,,
3375,4,12,274,248,as,88,330.9545455,142.6795227,309.3140745,1.422666639,,,,,,,,,
3376,4,12,275,382,if,87,324.5172414,127.2365369,304.6880389,1.41419281,,,,,,,,,
3377,4,12,276,293,a,88,324.8522727,143.6007828,299.6127107,1.483015963,,,,,,,,,
3378,4,12,277,270,black,86,373.4651163,225.5908163,329.6856695,1.601036168,,,,,,,,,
3379,4,12,278,258,cloud,88,350.9545455,197.4123934,316.5308586,1.528968239,,,,,,,,,
3380,4,12,279,270,were,88,387.3863636,261.0631857,341.3391091,1.590805812,,,,,,,,,
3381,4,12,280,270,floating,88,346.4545455,145.9258124,321.7747211,1.456855681,,,,,,,,,
3382,4,12,281,259,over,87,307.4482759,118.6906041,289.0650335,1.407341585,,,,,,,,,
3383,4,12,282,326,the,86,370.0697674,272.0468295,322.3852623,1.592271796,,,,,,,,,
3384,4,12,283,180,field.,86,379.8837209,270.5978748,326.5787509,1.657367856,,,,,,,,,
3385,4,13,284,282,You,87,331.5402299,165.079671,304.1898225,1.481293736,,,,,,,,,
3386,4,13,285,213,could,88,348.7272727,212.8948112,311.5698615,1.556498446,,,,,,,,,
3387,4,13,286,315,hear,87,322.8735632,131.4964678,300.7313386,1.448790807,,,,,,,,,
3388,4,13,287,225,the,87,303.8965517,128.8082254,283.0287131,1.443161647,,,,,,,,,
3389,4,13,288,259,birds,87,320.3678161,143.6109177,296.1988633,1.46322941,,,,,,,,,
3390,4,13,289,281,chirping,88,345.5227273,149.9327035,318.8748132,1.48514654,,,,,,,,,
3391,4,13,290,226,and,86,316.1511628,128.718253,295.7467805,1.424240199,,,,,,,,,
3392,4,13,291,225,flapping,87,335.1149425,150.1604897,308.977844,1.476844518,,,,,,,,,
3393,4,13,292,225,from,87,316.3333333,131.7350818,294.3142053,1.448917268,,,,,,,,,
3394,4,13,293,292,fields,88,347.5,163.7100745,320.1673262,1.473791965,,,,,,,,,
3395,4,13,294,236,that,87,324.2643678,116.9549168,305.8661831,1.402662529,,,,,,,,,
3396,4,13,295,282,were,87,327.9885057,150.049255,303.5314748,1.456750442,,,,,,,,,
3397,4,13,296,213,miles,87,363.2988506,280.0240901,317.3454754,1.576612522,,,,,,,,,
3398,4,13,297,270,away.,87,347.6896552,286.4872378,303.974571,1.56545132,,,,,,,,,
3399,4,14,298,237,The,87,328.091954,140.0212303,303.4079412,1.475997523,,,,,,,,,
3400,4,14,299,270,little,88,361.7272727,292.9355869,318.6557349,1.552670959,,,,,,,,,
3401,4,14,300,225,birds,87,327.5862069,141.0590798,302.2623039,1.484090149,,,,,,,,,
3402,4,14,301,258,that,86,333.7093023,156.0794569,306.2112288,1.492358222,,,,,,,,,
3403,4,14,302,259,soon,87,348.8735632,160.3101503,323.0654452,1.454270264,,,,,,,,,
3404,4,14,303,270,grew,87,339.3218391,135.9524108,316.6128687,1.442702054,,,,,,,,,
3405,4,14,304,315,tired,87,351.6896552,178.4186552,321.8824507,1.487914492,,,,,,,,,
3406,4,14,305,248,fell,87,348.183908,146.1325083,323.7548014,1.452035239,,,,,,,,,
3407,4,14,306,270,back,86,352.6860465,159.863932,323.6486953,1.501544733,,,,,,,,,
3408,4,14,307,236,quickly,85,326.0,112.4970899,308.6741982,1.390133545,,,,,,,,,
3409,4,14,308,281,to,85,335.5882353,148.0416845,311.2456511,1.454301838,,,,,,,,,
3410,4,14,309,270,earth.,87,359.2413793,165.2793946,326.6823845,1.544036249,,,,,,,,,
3411,4,15,310,270,The,87,344.3793103,141.8841028,319.677562,1.464241909,,,,,,,,,
3412,4,15,311,248,fact,87,326.2068966,145.572178,303.025196,1.441670727,,,,,,,,,
3413,4,15,312,326,that,88,311.4431818,105.9130915,295.792909,1.373649252,,,,,,,,,
3414,4,15,313,203,the,88,343.5,172.4453603,312.7905634,1.511350091,,,,,,,,,
3415,4,15,314,281,larger,86,326.0465116,127.5104523,305.6590139,1.422367141,,,,,,,,,
3416,4,15,315,247,ones,87,334.3908046,129.9870616,312.4025712,1.445467808,,,,,,,,,
3417,4,15,316,270,held,87,337.6666667,135.5742023,316.2216673,1.423441757,,,,,,,,,
3418,4,15,317,237,out,87,329.4712644,145.2033729,304.9937136,1.463945628,,,,,,,,,
3419,4,15,318,258,"longer,",88,339.1704545,186.5700831,309.3780451,1.493183646,,,,,,,,,
3420,4,15,319,259,and,88,343.2386364,137.657746,319.0240834,1.464555127,,,,,,,,,
3421,4,15,320,248,flew,86,341.9186047,139.4415935,318.988907,1.438930019,,,,,,,,,
3422,4,15,321,258,higher,87,338.8965517,151.8513682,314.4091924,1.451740812,,,,,,,,,
3423,4,15,322,248,and,87,328.8965517,144.3696027,306.9549848,1.422949358,,,,,,,,,
3424,4,15,323,247,"higher,",87,353.4827586,177.3417973,322.2407021,1.511748499,,,,,,,,,
3425,4,15,324,237,but,88,320.7613636,113.4523034,303.32985,1.392526927,,,,,,,,,
3426,4,15,325,259,the,88,354.0681818,157.4234932,326.6990353,1.477238224,,,,,,,,,
3427,4,15,326,528,eagle,87,352.2413793,134.8807368,331.5184791,1.406112619,,,,,,,,,
3428,4,15,327,225,flew,87,349.862069,127.0398374,328.8070641,1.424505451,,,,,,,,,
3429,4,15,328,259,highest,88,337.0113636,119.4554209,318.8633996,1.390605714,,,,,,,,,
3430,4,15,329,304,of,88,384.3409091,296.0519093,336.5993881,1.581520283,,,,,,,,,
3431,4,15,330,202,"any,",88,391.7613636,196.6941143,350.9786739,1.590619942,,,,,,,,,
3432,4,15,331,259,surprised,88,380.9090909,174.6668182,350.6154638,1.489936588,,,,,,,,,
3433,4,15,332,304,no,88,404.2840909,279.139439,352.1960917,1.614597267,,,,,,,,,
3434,4,15,333,270,one.,86,430.0581395,264.1516211,376.9952632,1.635696923,,,,,,,,,
3435,4,16,334,292,Could,86,377.244186,192.3375058,343.340242,1.51670158,,,,,,,,,
3436,4,16,335,259,anyone,87,401.2988506,265.2243068,355.7769665,1.556946363,,,,,,,,,
3437,4,16,336,270,stop,88,340.4886364,135.7550189,320.5792153,1.398375682,,,,,,,,,
3438,4,16,337,259,the,88,313.0568182,99.95485854,298.8500163,1.353779217,,,,,,,,,
3439,4,16,338,225,eagle,87,345.7701149,129.0691811,325.0532508,1.416916028,,,,,,,,,
3440,4,16,339,281,that,88,323.5,118.7409041,305.4005854,1.396237848,,,,,,,,,
3441,4,16,340,248,seemed,88,315.7386364,103.2075795,301.2898103,1.354926977,,,,,,,,,
3442,4,16,341,247,to,87,306.1264368,93.30629788,292.9949359,1.347458784,,,,,,,,,
3443,4,16,342,282,be,87,314.9425287,111.2130112,298.882538,1.370593683,,,,,,,,,
3444,4,16,343,247,flying,87,327.4482759,121.2248304,308.3793086,1.409529976,,,,,,,,,
3445,4,16,344,270,straight,86,336.7674419,120.568133,318.2085069,1.395400476,,,,,,,,,
3446,4,16,345,270,into,87,319.5287356,114.4908688,302.6077678,1.382470659,,,,,,,,,
3447,4,16,346,270,the,88,360.1704545,296.099984,312.6712133,1.577026599,,,,,,,,,
3448,4,16,347,304,sun?,87,367.8505747,165.9856767,336.9642731,1.513505837,,,,,,,,,
3449,4,17,348,214,The,87,336.8850575,151.1476581,312.3973236,1.456426235,,,,,,,,,
3450,4,17,349,270,other,88,368.1704545,242.194717,327.8012316,1.55850608,,,,,,,,,
3451,4,17,350,236,birds,88,313.1931818,109.5889769,296.9175384,1.379832419,,,,,,,,,
3452,4,17,351,281,gave,88,325.0795455,112.7054162,307.229217,1.400592755,,,,,,,,,
3453,4,17,352,259,out,88,339.8522727,179.5283437,311.0857062,1.477700156,,,,,,,,,
3454,4,17,353,282,one,88,332.8636364,141.5355998,308.6898848,1.464578597,,,,,,,,,
3455,4,17,354,235,by,88,329.625,111.9722166,312.1135969,1.393122176,,,,,,,,,
3456,4,17,355,270,one,88,320.2954545,129.9019223,297.7584117,1.4598294,,,,,,,,,
3457,4,17,356,259,and,88,316.4090909,125.9306173,296.6495198,1.418149653,,,,,,,,,
3458,4,17,357,281,when,88,317.6363636,131.4045418,297.220318,1.423982021,,,,,,,,,
3459,4,17,358,259,the,88,321.4204545,133.5714301,299.5736718,1.438187383,,,,,,,,,
3460,4,17,359,270,eagle,88,328.1136364,143.37728,306.0977275,1.429910152,,,,,,,,,
3461,4,17,360,270,saw,88,315.8636364,97.52231478,302.1776663,1.346485787,,,,,,,,,
3462,4,17,361,259,this,88,328.5454545,114.9830481,311.2870044,1.383761705,,,,,,,,,
3463,4,17,362,270,he,87,354.0114943,146.3985079,329.1071263,1.456229112,,,,,,,,,
3464,4,17,363,259,"thought,",88,350.3522727,121.0369982,330.8433694,1.406172821,,,,,,,,,
3465,4,17,364,270,'What,87,325.3793103,93.03590722,312.1145126,1.341971701,,,,,,,,,
3466,4,17,365,281,is,88,313.4772727,99.29880337,299.4441797,1.351357541,,,,,,,,,
3467,4,17,366,225,the,88,304.9545455,95.1690461,291.5891517,1.347499392,,,,,,,,,
3468,4,17,367,338,use,88,315.5568182,98.47548945,300.6389818,1.370947424,,,,,,,,,
3469,4,17,368,247,of,88,323.875,135.4772588,303.2588659,1.418834183,,,,,,,,,
3470,4,17,369,270,flying,88,331.0454545,110.2060671,313.6827732,1.392324493,,,,,,,,,
3471,4,17,370,281,any,87,345.8390805,156.6722897,321.3178824,1.445913926,,,,,,,,,
3472,4,17,371,237,higher?,88,386.3522727,149.3149906,359.3351583,1.473696288,,,,,,,,,
3473,4,18,372,281,This,88,358.4318182,177.7888969,328.6218195,1.485495167,,,,,,,,,
3474,4,18,373,292,victory,88,346.5227273,132.6460139,325.4499024,1.418649211,,,,,,,,,
3475,4,18,374,270,is,88,333.7954545,191.6762812,306.3805807,1.458925562,,,,,,,,,
3476,4,18,375,293,in,87,314.4137931,99.78774587,299.4013329,1.370941452,,,,,,,,,
3477,4,18,376,203,the,88,318.5681818,119.1519647,299.3433589,1.417578475,,,,,,,,,
3478,4,18,377,270,bag,88,328.1022727,134.0084094,307.6922543,1.417877175,,,,,,,,,
3479,4,18,378,247,and,88,312.2954545,102.399955,297.3629085,1.365666852,,,,,,,,,
3480,4,18,379,248,I,88,326.6022727,166.8727604,300.6920868,1.463891568,,,,,,,,,
3481,4,18,380,247,am,88,335.7159091,187.7057461,302.2646395,1.532379983,,,,,,,,,
3482,4,18,381,259,king!',88,373.1022727,168.5162457,338.8665552,1.556440746,,,,,,,,,
3483,4,19,382,281,Then,87,350.0689655,135.050016,329.0957746,1.412249495,,,,,,,,,
3484,4,19,383,236,the,88,343.7386364,128.8057875,322.8940499,1.41937187,,,,,,,,,
3485,4,19,384,270,birds,88,344.8636364,165.1562257,317.5513098,1.476681071,,,,,,,,,
3486,4,19,385,259,below,88,365.0909091,161.0997147,337.4473665,1.473604257,,,,,,,,,
3487,4,19,386,259,called,88,353.8636364,187.5293805,323.2197373,1.492582061,,,,,,,,,
3488,4,19,387,270,with,88,323.1704545,112.05512,305.8957001,1.391755173,,,,,,,,,
3489,4,19,388,832,one,88,358.7386364,188.7968862,326.6049353,1.502944091,,,,,,,,,
